GO, BELA VISTA DE GOIAS, 62
GO, BOM JARDIM DE GOIAS, 64
GO, BOM JESUS DE GOIAS, 64
GO, BONFINOPOLIS, 62
GO, BONOPOLIS, 62
GO, BRAZABRANTES, 62
GO, BRITANIA, 62
GO, BURITI ALEGRE, 64
GO, BURITI DE GOIAS, 64
GO, BURITINOPOLIS, 62
GO, CABECEIRAS, 61
GO, CACHOEIRA ALTA, 64
GO, CACHOEIRA DE GOIAS, 64
GO, CACHOEIRA DOURADA, 64
GO, CACU, 64
GO, CAIAPONIA, 64
GO, CALDAS NOVAS, 64
GO, CALDAZINHA, 62
GO, CAMPESTRE DE GOIAS, 62
GO, CAMPINACU, 62
GO, CAMPINORTE, 62
GO, CAMPO ALEGRE DE GOIAS, 64
GO, CAMPO LIMPO DE GOIAS, 62
GO, CAMPOS BELOS, 62
GO, CAMPOS VERDES, 62
GO, CARMO DO RIO VERDE, 62
GO, CASTELANDIA, 64
GO, CATALAO, 64
GO, CATURAI, 62
GO, CAVALCANTE, 62
GO, CERES, 62
GO, CEZARINA, 64
GO, CHAPADAO DO CEU, 64
GO, CIDADE OCIDENTAL, 61
GO, COCALZINHO DE GOIAS, 62
GO, COLINAS DO SUL, 62
GO, CORREGO DO OURO, 64
GO, CORUMBA DE GOIAS, 62
GO, CORUMBAIBA, 64
GO, CRISTALINA, 61
GO, CRISTIANOPOLIS, 64
GO, CRIXAS, 62
GO, CROMINIA, 64
GO, CUMARI, 64
GO, DAMIANOPOLIS, 62
GO, DAMOLANDIA, 62
GO, DAVINOPOLIS, 64
GO, DIORAMA, 64
GO, DIVINOPOLIS DE GOIAS, 62
GO, DOVERLANDIA, 64
GO, EDEALINA, 64
GO, EDEIA, 64
GO, ESTRELA DO NORTE, 62
GO, FAINA, 62
GO, FAZENDA NOVA, 62
GO, FIRMINOPOLIS, 64
GO, FLORES DE GOIAS, 62
GO, FORMOSA, 61
GO, FORMOSO, 62
GO, GAMELEIRA DE GOIAS, 62
GO, GOIANAPOLIS, 62
GO, GOIANDIRA, 64
GO, GOIANESIA, 62
GO, GOIANIA, 62
GO, GOIANIRA, 62
GO, GOIAS, 62
GO, GOIATUBA, 64
GO, GOUVELANDIA, 64
GO, GUAPO, 62
GO, GUARAITA, 62
GO, GUARANI DE GOIAS, 62
GO, GUARINOS, 62
GO, HEITORAI, 62
GO, HIDROLANDIA, 62
GO, HIDROLINA, 62
GO, IACIARA, 62
GO, INACIOLANDIA, 64
GO, INDIARA, 64
GO, INHUMAS, 62
GO, IPAMERI, 64
GO, IPIRANGA DE GOIAS, 62
GO, IPORA, 64
GO, ISRAELANDIA, 64
GO, ITABERAI, 62
GO, ITAGUARI, 62
GO, ITAGUARU, 62
GO, ITAJA, 64
GO, ITAPACI, 62
GO, ITAPIRAPUA, 62
GO, ITAPURANGA, 62
GO, ITARUMA, 64
GO, ITAUCU, 62
GO, ITUMBIARA, 64
GO, IVOLANDIA, 64
GO, JANDAIA, 64
GO, JARAGUA, 62
GO, JATAI, 64
GO, JAUPACI, 64
GO, JESUPOLIS, 62
GO, JOVIANIA, 64
GO, JUSSARA, 62
GO, LAGOA SANTA, 64
GO, LEOPOLDO DE BULHOES, 62
GO, LUZIANIA, 61
GO, MAIRIPOTABA, 64
GO, MAMBAI, 62
GO, MARA ROSA, 62
GO, MARZAGAO, 64
GO, MATRINCHA, 62
GO, MAURILANDIA, 64
GO, MIMOSO DE GOIAS, 62
GO, MINACU, 62
GO, MINEIROS, 64
GO, MOIPORA, 64
GO, MONTE ALEGRE DE GOIAS, 62
GO, MONTES CLAROS DE GOIAS, 62
GO, MONTIVIDIU, 64
GO, MONTIVIDIU DO NORTE, 62
GO, MORRINHOS, 64
GO, MORRO AGUDO DE GOIAS, 62
GO, MOSSAMEDES, 64
GO, MOZARLANDIA, 62
GO, MUNDO NOVO, 62
GO, MUTUNOPOLIS, 62
GO, NAZARIO, 64
GO, NEROPOLIS, 62
GO, NIQUELANDIA, 62
GO, NOVA AMERICA, 62
GO, NOVA AURORA, 64
GO, NOVA CRIXAS, 62
GO, NOVA GLORIA, 62
GO, NOVA IGUACU DE GOIAS, 62
GO, NOVA ROMA, 62
GO, NOVA VENEZA, 62
GO, NOVO BRASIL, 62
GO, NOVO GAMA, 61
GO, NOVO PLANALTO, 62
GO, ORIZONA, 64
GO, OURO VERDE DE GOIAS, 62
GO, OUVIDOR, 64
GO, PADRE BERNARDO, 61
GO, PALESTINA DE GOIAS, 64
GO, PALMEIRAS DE GOIAS, 64
GO, PALMELO, 64
GO, PALMINOPOLIS, 64
GO, PANAMA, 64
GO, PARANAIGUARA, 64
GO, PARAUNA, 64
GO, PEROLANDIA, 64
GO, PETROLINA DE GOIAS, 62
GO, PILAR DE GOIAS, 62
GO, PIRACANJUBA, 64
GO, PIRANHAS, 64
GO, PIRENOPOLIS, 62
GO, PIRES DO RIO, 64
GO, PLANALTINA, 61
GO, PONTALINA, 64
GO, PORANGATU, 62
GO, PORTEIRAO, 64
GO, PORTELANDIA, 64
GO, POSSE, 62
GO, PROFESSOR JAMIL, 64
GO, QUIRINOPOLIS, 64
GO, RIALMA, 62
GO, RIANAPOLIS, 62
GO, RIO QUENTE, 64
GO, RIO VERDE, 64
GO, RUBIATABA, 62
GO, SANCLERLANDIA, 64
GO, SANTA BARBARA DE GOIAS, 62
GO, SANTA CRUZ DE GOIAS, 64
GO, SANTA FE DE GOIAS, 62
GO, SANTA HELENA DE GOIAS, 64
GO, SANTA ISABEL, 62
GO, SANTA RITA DO ARAGUAIA, 64
GO, SANTA RITA DO NOVO DESTINO, 62
GO, SANTA ROSA DE GOIAS, 62
GO, SANTA TEREZA DE GOIAS, 62
GO, SANTA TEREZINHA DE GOIAS, 62
GO, SANTO ANTONIO DA BARRA, 64
GO, SANTO ANTONIO DE GOIAS, 62
GO, SANTO ANTONIO DO DESCOBERTO, 61
GO, SAO DOMINGOS, 62
GO, SAO FRANCISCO DE GOIAS, 62
GO, SAO JOAO DA PARAUNA, 64
GO, SAO JOAO D'ALIANCA, 62
GO, SAO LUIS DE MONTES BELOS, 64
GO, SAO LUIZ DO NORTE, 62
GO, SAO MIGUEL DO ARAGUAIA, 62
GO, SAO MIGUEL DO PASSA QUATRO, 62
GO, SAO PATRICIO, 62
GO, SAO SIMAO, 64
GO, SENADOR CANEDO, 62
GO, SERRANOPOLIS, 64
GO, SILVANIA, 62
GO, SIMOLANDIA, 62
GO, SITIO D'ABADIA, 62
GO, TAQUARAL DE GOIAS, 62
GO, TERESINA DE GOIAS, 62
GO, TEREZOPOLIS DE GOIAS, 62
GO, TRES RANCHOS, 64
GO, TRINDADE, 62
GO, TROMBAS, 62
GO, TURVANIA, 64
GO, TURVELANDIA, 64
GO, UIRAPURU, 62
GO, URUACU, 62
GO, URUANA, 62
GO, URUTAI, 64
GO, VALPARAISO DE GOIAS, 61
GO, VARJAO, 62
GO, VIANOPOLIS, 62
GO, VICENTINOPOLIS, 64
GO, VILA BOA, 62
GO, VILA PROPICIO, 62
MA, ACAILANDIA, 99
MA, AFONSO CUNHA, 98
MA, AGUA DOCE DO MARANHAO, 98
MA, ALCANTARA, 98
MA, ALDEIAS ALTAS, 99
MA, ALTAMIRA DO MARANHAO, 98
MA, ALTO ALEGRE DO MARANHAO, 99
MA, ALTO ALEGRE DO PINDARE, 98
MA, ALTO PARNAIBA, 99
MA, AMAPA DO MARANHAO, 98
MA, AMARANTE DO MARANHAO, 99
MA, ANAJATUBA, 98
MA, ANAPURUS, 98
MA, APICUM-ACU, 98
MA, ARAGUANA, 98
MA, ARAIOSES, 98
MA, ARAME, 99
MA, ARARI, 98
MA, AXIXA, 98
MA, BACABAL, 99
MA, BACABEIRA, 98
MA, BACURI, 98
MA, BACURITUBA, 98
MA, BALSAS, 99
MA, BARRA DO CORDA, 99
MA, BARREIRINHAS, 98
MA, BELA VISTA DO MARANHAO, 98
MA, BELAGUA, 98
MA, BENEDITO LEITE, 99
MA, BEQUIMAO, 98
MA, BERNARDO DO MEARIM, 99
MA, BOA VISTA DO GURUPI, 98
MA, BOM JARDIM, 98
MA, BOM JESUS DAS SELVAS, 98
MA, BOM LUGAR, 99
MA, BREJO, 98
MA, BREJO DE AREIA, 98
MA, BURITI, 98
MA, BURITI BRAVO, 99
MA, BURITICUPU, 98
MA, BURITIRANA, 99
MA, CACHOEIRA GRANDE, 98
MA, CAJAPIO, 98
MA, CAJARI, 98
MA, CAMPESTRE DO MARANHAO, 99
MA, CANDIDO MENDES, 98
MA, CANTANHEDE, 98
MA, CAPINZAL DO NORTE, 99
MA, CAROLINA, 99
MA, CARUTAPERA, 98
MA, CAXIAS, 99
MA, CEDRAL, 98
MA, CENTRAL DO MARANHAO, 98
MA, CENTRO DO GUILHERME, 98
MA, CENTRO NOVO DO MARANHAO, 98
MA, CHAPADINHA, 98
MA, CIDELANDIA, 99
MA, CODO, 99
MA, COELHO NETO, 98
MA, COLINAS, 99
MA, CONCEICAO DO LAGO-ACU, 98
MA, COROATA, 99
MA, CURURUPU, 98
MA, DAVINOPOLIS, 99
MA, DOM PEDRO, 99
MA, DUQUE BACELAR, 98
MA, ESPERANTINOPOLIS, 99
MA, ESTREITO, 99
MA, FEIRA NOVA DO MARANHAO, 99
MA, FERNANDO FALCAO, 99
MA, FORMOSA DA SERRA NEGRA, 99
MA, FORTALEZA DOS NOGUEIRAS, 99
MA, FORTUNA, 99
MA, GODOFREDO VIANA, 98
MA, GONCALVES DIAS, 99
MA, GOVERNADOR ARCHER, 99
MA, GOVERNADOR EDISON LOBAO, 99
MA, GOVERNADOR EUGENIO BARROS, 99
MA, GOVERNADOR LUIZ ROCHA, 99
MA, GOVERNADOR NEWTON BELLO, 98
MA, GOVERNADOR NUNES FREIRE, 98
MA, GRACA ARANHA, 99
MA, GRAJAU, 99
MA, GUIMARAES, 98
MA, HUMBERTO DE CAMPOS, 98
MA, ICATU, 98
MA, IGARAPE DO MEIO, 98
MA, IGARAPE GRANDE, 99
MA, IMPERATRIZ, 99
MA, ITAIPAVA DO GRAJAU, 99
MA, ITAPECURU MIRIM, 98
MA, ITINGA DO MARANHAO, 99
MA, JATOBA, 99
MA, JENIPAPO DOS VIEIRAS, 99
MA, JOAO LISBOA, 99
MA, JOSELANDIA, 99
MA, JUNCO DO MARANHAO, 98
MA, LAGO DA PEDRA, 99
MA, LAGO DO JUNCO, 99
MA, LAGO DOS RODRIGUES, 99
MA, LAGO VERDE, 99
MA, LAGOA DO MATO, 99
MA, LAGOA GRANDE DO MARANHAO, 99
MA, LAJEADO NOVO, 99
MA, LIMA CAMPOS, 99
MA, LORETO, 99
MA, LUIS DOMINGUES, 98
MA, MAGALHAES DE ALMEIDA, 98
MA, MARACACUME, 98
MA, MARAJA DO SENA, 98
MA, MARANHAOZINHO, 98
MA, MATA ROMA, 98
MA, MATINHA, 98
MA, MATOES, 99
MA, MATOES DO NORTE, 98
MA, MILAGRES DO MARANHAO, 98
MA, MIRADOR, 99
MA, MIRANDA DO NORTE, 98
MA, MIRINZAL, 98
MA, MONCAO, 98
MA, MONTES ALTOS, 99
MA, MORROS, 98
MA, NINA RODRIGUES, 98
MA, NOVA COLINAS, 99
MA, NOVA IORQUE, 99
MA, NOVA OLINDA DO MARANHAO, 98
MA, OLHO D'AGUA DAS CUNHAS, 98
MA, OLINDA NOVA DO MARANHAO, 98
MA, PALMEIRANDIA, 98
MA, PARAIBANO, 99
MA, PARNARAMA, 99
MA, PASSAGEM FRANCA, 99
MA, PASTOS BONS, 99
MA, PAULINO NEVES, 98
MA, PAULO RAMOS, 98
MA, PEDREIRAS, 99
MA, PEDRO DO ROSARIO, 98
MA, PENALVA, 98
MA, PERI MIRIM, 98
MA, PERITORO, 99
MA, PINDARE-MIRIM, 98
MA, PINHEIRO, 98
MA, PIO XII, 98
MA, PIRAPEMAS, 98
MA, POCAO DE PEDRAS, 99
MA, PORTO FRANCO, 99
MA, PORTO RICO DO MARANHAO, 98
MA, PRESIDENTE DUTRA, 99
MA, PRESIDENTE JUSCELINO, 98
MA, PRESIDENTE MEDICI, 98
MA, PRESIDENTE SARNEY, 98
MA, PRESIDENTE VARGAS, 98
MA, PRIMEIRA CRUZ, 98
MA, RAPOSA, 98
MA, RIACHAO, 99
MA, RIBAMAR FIQUENE, 99
MA, ROSARIO, 98
MA, SAMBAIBA, 99
MA, SANTA FILOMENA DO MARANHAO, 99
MA, SANTA HELENA, 98
MA, SANTA INES, 98
MA, SANTA LUZIA, 98
MA, SANTA LUZIA DO PARUA, 98
MA, SANTA QUITERIA DO MARANHAO, 98
MA, SANTA RITA, 98
MA, SANTANA DO MARANHAO, 98
MA, SANTO AMARO DO MARANHAO, 98
MA, SANTO ANTONIO DOS LOPES, 99
MA, SAO BENEDITO DO RIO PRETO, 98
MA, SAO BENTO, 98
MA, SAO BERNARDO, 98
MA, SAO DOMINGOS DO AZEITAO, 99
MA, SAO DOMINGOS DO MARANHAO, 99
MA, SAO FELIX DE BALSAS, 99
MA, SAO FRANCISCO DO BREJAO, 99
MA, SAO FRANCISCO DO MARANHAO, 99
MA, SAO JOAO BATISTA, 98
MA, SAO JOAO DO CARU, 98
MA, SAO JOAO DO PARAISO, 99
MA, SAO JOAO DO SOTER, 99
MA, SAO JOAO DOS PATOS, 99
MA, SAO JOSE DE RIBAMAR, 98
MA, SAO JOSE DOS BASILIOS, 99
MA, SAO LUIS, 98
MA, SAO LUIS GONZAGA DO MARANHAO, 99
MA, SAO MATEUS DO MARANHAO, 99
MA, SAO PEDRO DA AGUA BRANCA, 99
MA, SAO PEDRO DOS CRENTES, 99
MA, SAO RAIMUNDO DAS MANGABEIRAS, 99
MA, SAO RAIMUNDO DO DOCA BEZERRA, 99
MA, SAO ROBERTO, 99
MA, SAO VICENTE FERRER, 98
MA, SATUBINHA, 98
MA, SENADOR ALEXANDRE COSTA, 99
MA, SENADOR LA ROCQUE, 99
MA, SERRANO DO MARANHAO, 98
MA, SITIO NOVO, 99
MA, SUCUPIRA DO NORTE, 99
MA, SUCUPIRA DO RIACHAO, 99
MA, TASSO FRAGOSO, 99
MA, TIMBIRAS, 99
MA, TIMON, 99
MA, TRIZIDELA DO VALE, 99
MA, TUFILANDIA, 98
MA, TUNTUM, 99
MA, TURIACU, 98
MA, TURILANDIA, 98
MA, TUTOIA, 98
MA, URBANO SANTOS, 98
MA, VARGEM GRANDE, 98
MA, VIANA, 98
MA, VILA NOVA DOS MARTIRIOS, 99
MA, VITORIA DO MEARIM, 98
MA, VITORINO FREIRE, 98
MA, ZE DOCA, 98
MG, ABADIA DOS DOURADOS, 34
MG, ABAETE, 37
MG, ABRE CAMPO, 31
MG, ACAIACA, 31
MG, ACUCENA, 33
MG, AGUA BOA, 33
MG, AGUA COMPRIDA, 34
MG, AGUANIL, 35
MG, AGUAS FORMOSAS, 33
MG, AGUAS VERMELHAS, 33
MG, AIMORES, 33
MG, AIURUOCA, 35
MG, ALAGOA, 35
MG, ALBERTINA, 35
MG, ALEM PARAIBA, 32
MG, ALFENAS, 35
MG, ALFREDO VASCONCELOS, 32
MG, ALMENARA, 33
MG, ALPERCATA, 33
MG, ALPINOPOLIS, 35
MG, ALTEROSA, 35
MG, ALTO CAPARAO, 32
MG, ALTO JEQUITIBA, 33
MG, ALTO RIO DOCE, 32
MG, ALVARENGA, 33
MG, ALVINOPOLIS, 31
MG, ALVORADA DE MINAS, 31
MG, AMPARO DO SERRA, 31
MG, ANDRADAS, 35
MG, ANDRELANDIA, 35
MG, ANTONIO CARLOS, 32
MG, ANTONIO DIAS, 31
MG, ANTONIO PRADO DE MINAS, 32
MG, ARACAI, 31
MG, ARACITABA, 32
MG, ARACUAI, 33
MG, ARAGUARI, 34
MG, ARANTINA, 32
MG, ARAPONGA, 31
MG, ARAPORA, 34
MG, ARAPUA, 34
MG, ARAUJOS, 37
MG, ARAXA, 34
MG, ARCEBURGO, 35
MG, ARCOS, 37
MG, AREADO, 35
MG, ARGIRITA, 32
MG, ARICANDUVA, 38
MG, ARINOS, 38
MG, ASTOLFO DUTRA, 32
MG, ATALEIA, 33
MG, AUGUSTO DE LIMA, 38
MG, BAEPENDI, 35
MG, BALDIM, 31
MG, BAMBUI, 37
MG, BANDEIRA, 33
MG, BANDEIRA DO SUL, 35
MG, BARAO DE COCAIS, 31
MG, BARAO DE MONTE ALTO, 32
MG, BARBACENA, 32
MG, BARRA LONGA, 31
MG, BARROSO, 32
MG, BELA VISTA DE MINAS, 31
MG, BELMIRO BRAGA, 32
MG, BELO HORIZONTE, 31
MG, BELO ORIENTE, 33
MG, BELO VALE, 31
MG, BERILO, 33
MG, BERIZAL, 38
MG, BERTOPOLIS, 33
MG, BETIM, 31
MG, BIAS FORTES, 32
MG, BICAS, 32
MG, BIQUINHAS, 37
MG, BOA ESPERANCA, 35
MG, BOCAINA DE MINAS, 32
MG, BOCAIUVA, 38
MG, BOM DESPACHO, 37
MG, BOM JARDIM DE MINAS, 32
MG, BOM JESUS DA PENHA, 35
MG, BOM JESUS DO AMPARO, 31
MG, BOM JESUS DO GALHO, 33
MG, BOM REPOUSO, 35
MG, BOM SUCESSO, 35
MG, BONFIM, 31
MG, BONFINOPOLIS DE MINAS, 38
MG, BONITO DE MINAS, 38
MG, BORDA DA MATA, 35
MG, BOTELHOS, 35
MG, BOTUMIRIM, 38
MG, BRAS PIRES, 32
MG, BRASILANDIA DE MINAS, 38
MG, BRASILIA DE MINAS, 38
MG, BRASOPOLIS, 35
MG, BRAUNAS, 33
MG, BRUMADINHO, 31
MG, BUENO BRANDAO, 35
MG, BUENOPOLIS, 38
MG, BUGRE, 33
MG, BURITIS, 38
MG, BURITIZEIRO, 38
MG, CABECEIRA GRANDE, 38
MG, CABO VERDE, 35
MG, CACHOEIRA DA PRATA, 31
MG, CACHOEIRA DE MINAS, 35
MG, CACHOEIRA DE PAJEU, 33
MG, CACHOEIRA DOURADA, 34
MG, CAETANOPOLIS, 31
MG, CAETE, 31
MG, CAIANA, 32
MG, CAJURI, 31
MG, CALDAS, 35
MG, CAMACHO, 37
MG, CAMANDUCAIA, 35
MG, CAMBUI, 35
MG, CAMBUQUIRA, 35
MG, CAMPANARIO, 33
MG, CAMPANHA, 35
MG, CAMPESTRE, 35
MG, CAMPINA VERDE, 34
MG, CAMPO AZUL, 38
MG, CAMPO BELO, 35
MG, CAMPO DO MEIO, 35
MG, CAMPO FLORIDO, 34
MG, CAMPOS ALTOS, 37
MG, CAMPOS GERAIS, 35
MG, CANA VERDE, 35
MG, CANAA, 31
MG, CANAPOLIS, 34
MG, CANDEIAS, 35
MG, CANTAGALO, 33
MG, CAPARAO, 32
MG, CAPELA NOVA, 31
MG, CAPELINHA, 33
MG, CAPETINGA, 35
MG, CAPIM BRANCO, 31
MG, CAPINOPOLIS, 34
MG, CAPITAO ANDRADE, 33
MG, CAPITAO ENEAS, 38
MG, CAPITOLIO, 37
MG, CAPUTIRA, 31
MG, CARAI, 33
MG, CARANAIBA, 31
MG, CARANDAI, 32
MG, CARANGOLA, 32
MG, CARATINGA, 33
MG, CARBONITA, 38
MG, CAREACU, 35
MG, CARLOS CHAGAS, 33
MG, CARMESIA, 31
MG, CARMO DA CACHOEIRA, 35
MG, CARMO DA MATA, 37
MG, CARMO DE MINAS, 35
MG, CARMO DO CAJURU, 37
MG, CARMO DO PARANAIBA, 34
MG, CARMO DO RIO CLARO, 35
MG, CARMOPOLIS DE MINAS, 37
MG, CARNEIRINHO, 34
MG, CARRANCAS, 35
MG, CARVALHOPOLIS, 35
MG, CARVALHOS, 35
MG, CASA GRANDE, 31
MG, CASCALHO RICO, 34
MG, CASSIA, 35
MG, CATAGUASES, 32
MG, CATAS ALTAS, 31
MG, CATAS ALTAS DA NORUEGA, 31
MG, CATUJI, 33
MG, CATUTI, 38
MG, CAXAMBU, 35
MG, CEDRO DO ABAETE, 37
MG, CENTRAL DE MINAS, 33
MG, CENTRALINA, 34
MG, CHACARA, 32
MG, CHALE, 33
MG, CHAPADA DO NORTE, 33
MG, CHAPADA GAUCHA, 38
MG, CHIADOR, 32
MG, CIPOTANEA, 32
MG, CLARAVAL, 34
MG, CLARO DOS POCOES, 38
MG, CLAUDIO, 37
MG, COIMBRA, 32
MG, COLUNA, 33
MG, COMENDADOR GOMES, 34
MG, COMERCINHO, 33
MG, CONCEICAO DA APARECIDA, 35
MG, CONCEICAO DA BARRA DE MINAS, 32
MG, CONCEICAO DAS ALAGOAS, 34
MG, CONCEICAO DAS PEDRAS, 35
MG, CONCEICAO DE IPANEMA, 33
MG, CONCEICAO DO MATO DENTRO, 31
MG, CONCEICAO DO PARA, 37
MG, CONCEICAO DO RIO VERDE, 35
MG, CONCEICAO DOS OUROS, 35
MG, CONEGO MARINHO, 38
MG, CONFINS, 31
MG, CONGONHAL, 35
MG, CONGONHAS, 31
MG, CONGONHAS DO NORTE, 31
MG, CONQUISTA, 34
MG, CONSELHEIRO LAFAIETE, 31
MG, CONSELHEIRO PENA, 33
MG, CONSOLACAO, 35
MG, CONTAGEM, 31
MG, COQUEIRAL, 35
MG, CORACAO DE JESUS, 38
MG, CORDISBURGO, 31
MG, CORDISLANDIA, 35
MG, CORINTO, 38
MG, COROACI, 33
MG, COROMANDEL, 34
MG, CORONEL FABRICIANO, 31
MG, CORONEL MURTA, 33
MG, CORONEL PACHECO, 32
MG, CORONEL XAVIER CHAVES, 32
MG, CORREGO DANTA, 37
MG, CORREGO DO BOM JESUS, 35
MG, CORREGO FUNDO, 37
MG, CORREGO NOVO, 33
MG, COUTO DE MAGALHAES DE MINAS, 38
MG, CRISOLITA, 33
MG, CRISTAIS, 35
MG, CRISTALIA, 38
MG, CRISTIANO OTONI, 31
MG, CRISTINA, 35
MG, CRUCILANDIA, 31
MG, CRUZEIRO DA FORTALEZA, 34
MG, CRUZILIA, 35
MG, CUPARAQUE, 33
MG, CURRAL DE DENTRO, 33
MG, CURVELO, 38
MG, DATAS, 38
MG, DELFIM MOREIRA, 35
MG, DELFINOPOLIS, 35
MG, DELTA, 34
MG, DESCOBERTO, 32
MG, DESTERRO DE ENTRE RIOS, 31
MG, DESTERRO DO MELO, 32
MG, DIAMANTINA, 38
MG, DIOGO DE VASCONCELOS, 31
MG, DIONISIO, 31
MG, DIVINESIA, 32
MG, DIVINO, 32
MG, DIVINO DAS LARANJEIRAS, 33
MG, DIVINOLANDIA DE MINAS, 33
MG, DIVINOPOLIS, 37
MG, DIVISA ALEGRE, 33
MG, DIVISA NOVA, 35
MG, DIVISOPOLIS, 33
MG, DOM BOSCO, 38
MG, DOM CAVATI, 33
MG, DOM JOAQUIM, 31
MG, DOM SILVERIO, 31
MG, DOM VICOSO, 35
MG, DONA EUSEBIA, 32
MG, DORES DE CAMPOS, 32
MG, DORES DE GUANHAES, 33
MG, DORES DO INDAIA, 37
MG, DORES DO TURVO, 32
MG, DORESOPOLIS, 37
MG, DOURADOQUARA, 34
MG, DURANDE, 33
MG, ELOI MENDES, 35
MG, ENGENHEIRO CALDAS, 33
MG, ENGENHEIRO NAVARRO, 38
MG, ENTRE FOLHAS, 33
MG, ENTRE RIOS DE MINAS, 31
MG, ERVALIA, 32
MG, ESMERALDAS, 31
MG, ESPERA FELIZ, 32
MG, ESPINOSA, 38
MG, ESPIRITO SANTO DO DOURADO, 35
MG, ESTIVA, 35
MG, ESTRELA DALVA, 32
MG, ESTRELA DO INDAIA, 37
MG, ESTRELA DO SUL, 34
MG, EUGENOPOLIS, 32
MG, EWBANK DA CAMARA, 32
MG, EXTREMA, 35
MG, FAMA, 35
MG, FARIA LEMOS, 32
MG, FELICIO DOS SANTOS, 38
MG, FELISBURGO, 33
MG, FELIXLANDIA, 38
MG, FERNANDES TOURINHO, 33
MG, FERROS, 31
MG, FERVEDOURO, 32
MG, FLORESTAL, 31
MG, FORMIGA, 37
MG, FORMOSO, 38
MG, FORTALEZA DE MINAS, 35
MG, FORTUNA DE MINAS, 31
MG, FRANCISCO BADARO, 33
MG, FRANCISCO DUMONT, 38
MG, FRANCISCO SA, 38
MG, FRANCISCOPOLIS, 33
MG, FREI GASPAR, 33
MG, FREI INOCENCIO, 33
MG, FREI LAGONEGRO, 33
MG, FRONTEIRA, 34
MG, FRONTEIRA DOS VALES, 33
MG, FRUTA DE LEITE, 38
MG, FRUTAL, 34
MG, FUNILANDIA, 31
MG, GALILEIA, 33
MG, GAMELEIRAS, 38
MG, GLAUCILANDIA, 38
MG, GOIABEIRA, 33
MG, GOIANA, 32
MG, GONCALVES, 35
MG, GONZAGA, 33
MG, GOUVEIA, 38
MG, GOVERNADOR VALADARES, 33
MG, GRAO MOGOL, 38
MG, GRUPIARA, 34
MG, GUANHAES, 33
MG, GUAPE, 35
MG, GUARACIABA, 31
MG, GUARACIAMA, 38
MG, GUARANESIA, 35
MG, GUARANI, 32
MG, GUARARA, 32
MG, GUARDA-MOR, 38
MG, GUAXUPE, 35
MG, GUIDOVAL, 32
MG, GUIMARANIA, 34
MG, GUIRICEMA, 32
MG, GURINHATA, 34
MG, HELIODORA, 35
MG, IAPU, 33
MG, IBERTIOGA, 32
MG, IBIA, 34
MG, IBIAI, 38
MG, IBIRACATU, 38
MG, IBIRACI, 35
MG, IBIRITE, 31
MG, IBITIURA DE MINAS, 35
MG, IBITURUNA, 35
MG, ICARAI DE MINAS, 38
MG, IGARAPE, 31
MG, IGARATINGA, 37
MG, IGUATAMA, 37
MG, IJACI, 35
MG, ILICINEA, 35
MG, IMBE DE MINAS, 33
MG, INCONFIDENTES, 35
MG, INDAIABIRA, 38
MG, INDIANOPOLIS, 34
MG, INGAI, 35
MG, INHAPIM, 33
MG, INHAUMA, 31
MG, INIMUTABA, 38
MG, IPABA, 33
MG, IPANEMA, 33
MG, IPATINGA, 31
MG, IPIACU, 34
MG, IPUIUNA, 35
MG, IRAI DE MINAS, 34
MG, ITABIRA, 31
MG, ITABIRINHA DE MANTENA, 33
MG, ITABIRITO, 31
MG, ITACAMBIRA, 38
MG, ITACARAMBI, 38
MG, ITAGUARA, 37
MG, ITAIPE, 33
MG, ITAJUBA, 35
MG, ITAMARANDIBA, 38
MG, ITAMARATI DE MINAS, 32
MG, ITAMBACURI, 33
MG, ITAMBE DO MATO DENTRO, 31
MG, ITAMOGI, 35
MG, ITAMONTE, 35
MG, ITANHANDU, 35
MG, ITANHOMI, 33
MG, ITAOBIM, 33
MG, ITAPAGIPE, 34
MG, ITAPECERICA, 37
MG, ITAPEVA, 35
MG, ITATIAIUCU, 31
MG, ITAU DE MINAS, 35
MG, ITAUNA, 37
MG, ITAVERAVA, 31
MG, ITINGA, 33
MG, ITUETA, 33
MG, ITUIUTABA, 34
MG, ITUMIRIM, 35
MG, ITURAMA, 34
MG, ITUTINGA, 35
MG, JABOTICATUBAS, 31
MG, JACINTO, 33
MG, JACUI, 35
MG, JACUTINGA, 35
MG, JAGUARACU, 31
MG, JAIBA, 38
MG, JAMPRUCA, 33
MG, JANAUBA, 38
MG, JANUARIA, 38
MG, JAPARAIBA, 37
MG, JAPONVAR, 38
MG, JECEABA, 31
MG, JENIPAPO DE MINAS, 33
MG, JEQUERI, 31
MG, JEQUITAI, 38
MG, JEQUITIBA, 31
MG, JEQUITINHONHA, 33
MG, JESUANIA, 35
MG, JOAIMA, 33
MG, JOANESIA, 33
MG, JOAO MONLEVADE, 31
MG, JOAO PINHEIRO, 38
MG, JOAQUIM FELICIO, 38
MG, JORDANIA, 33
MG, JOSE GONCALVES DE MINAS, 33
MG, JOSE RAYDAN, 33
MG, JOSENOPOLIS, 38
MG, JUATUBA, 31
MG, JUIZ DE FORA, 32
MG, JURAMENTO, 38
MG, JURUAIA, 35
MG, JUVENILIA, 38
MG, LADAINHA, 33
MG, LAGAMAR, 34
MG, LAGOA DA PRATA, 37
